Year_c,Month_c,Day_c,tName_c,date_ind,pod_id,pod_pls,pl_back,R-3_scr,R-2_scr,R-1_scr,R_scr,win_ind,fav_ind,mid_ind,weak_ind,tie_flag
2020,7,22,British Masters (England),2020_7_22,2020_7_22_v0_d3_grp0_EUR,lars van meijel,2.52,5,-1,0,-2,0,0,0,1,0
2020,7,22,British Masters (England),2020_7_22,2020_7_22_v0_d3_grp0_EUR,adrian meronk,1.87,-2,0,-1,-5,1,1,0,0,0
0,0,0,0,2020_7_22,2020_7_22_v0_d3_grp0_EUR,tie,9,0,0,0,0,0,0,0,0,0
2020,1,23,Dubai Desert Classic (United Arab Emirates) - Play Offs,2020_1_23,2020_1_23_v0_d3_grp5_EUR,tommy fleetwood,1.42,1,-2,-5,-3,1,1,0,0,0
2020,1,23,Dubai Desert Classic (United Arab Emirates) - Play Offs,2020_1_23,2020_1_23_v0_d3_grp5_EUR,matthieu pavon,4.2,6,3,0,3,0,0,0,1,0
0,0,0,0,2020_1_23,2020_1_23_v0_d3_grp5_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2019,1,16,Abu Dhabi HSBC Golf Championship (United Arab Emirates),2019_1_16,2019_1_16_v0_d3_grp3_EUR,paul waring,2.5,1,-1,0,-2,0,0,0,1,0
2019,1,16,Abu Dhabi HSBC Golf Championship (United Arab Emirates),2019_1_16,2019_1_16_v0_d3_grp3_EUR,pablo larrazabal,1.81,-3,2,-5,-4,1,1,0,0,0
0,0,0,0,2019_1_16,2019_1_16_v0_d3_grp3_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2018,12,13,Alfred Dunhill Championship (South Africa),2018_12_13,2018_12_13_v0_d3_grp8_EUR,marc warren,1.65,3,-1,-1,0,1,1,0,0,0
2018,12,13,Alfred Dunhill Championship (South Africa),2018_12_13,2018_12_13_v0_d3_grp8_EUR,doug mcguigan,2.82,2,-5,0,4,0,0,0,1,0
0,0,0,0,2018_12_13,2018_12_13_v0_d3_grp8_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2018,9,6,Omega European Masters (Switzerland) - Play Offs,2018_9_6,2018_9_6_v0_d3_grp0_EUR,daniel brooks,2.02,0,0,3,-6,1,1,0,0,0
2018,9,6,Omega European Masters (Switzerland) - Play Offs,2018_9_6,2018_9_6_v0_d3_grp0_EUR,chase koepka,2.12,0,-2,3,-1,0,0,0,1,0
0,0,0,0,2018_9_6,2018_9_6_v0_d3_grp0_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2020,7,30,Hero Open (England),2020_7_30,2020_7_30_v0_d3_grp5_EUR,mikko korhonen,1.98,-4,-7,-1,-5,1,1,0,0,0
2020,7,30,Hero Open (England),2020_7_30,2020_7_30_v0_d3_grp5_EUR,miguel angel jiménez,2.4,-3,5,-3,1,0,0,0,1,0
0,0,0,0,2020_7_30,2020_7_30_v0_d3_grp5_EUR,tie,9,0,0,0,0,0,0,0,0,0
0,0,0,0,2018_1_11,2018_1_11_v0_d3_grp9_EUR,tie,2.16,0,0,0,0,0,0,0,1,0
2018,1,11,South African Open (South Africa),2018_1_11,2018_1_11_v0_d3_grp9_EUR,chase koepka,4,-1,1,2,-4,0,0,0,0,0
2018,1,11,South African Open (South Africa),2018_1_11,2018_1_11_v0_d3_grp9_EUR,branden grace,1.46,0,-4,-4,-6,1,1,0,0,0
2018,5,10,Rocco Forte Sicilian Open (Italy) - Play Offs,2018_5_10,2018_5_10_v0_d3_grp1_EUR,andy sullivan,1.69,1,-7,-3,-6,1,1,0,0,0
2018,5,10,Rocco Forte Sicilian Open (Italy) - Play Offs,2018_5_10,2018_5_10_v0_d3_grp1_EUR,thomas aiken,2.88,4,-3,-4,-1,0,0,0,1,0
0,0,0,0,2018_5_10,2018_5_10_v0_d3_grp1_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2018,5,24,BMW PGA Championship (United Kingdom),2018_5_24,2018_5_24_v0_d3_grp4_EUR,francesco molinari,1.88,-2,-2,-3,-6,1,1,0,0,0
2018,5,24,BMW PGA Championship (United Kingdom),2018_5_24,2018_5_24_v0_d3_grp4_EUR,kiradech aphibarnrat,2.54,0,-3,-1,-1,0,0,0,1,0
0,0,0,0,2018_5_24,2018_5_24_v0_d3_grp4_EUR,tie,9,0,0,0,0,0,0,0,0,0
2019,9,12,KLM Open (Netherlands),2019_9_12,2019_9_12_v0_d3_grp3_EUR,sam horsfield,1.79,-3,0,-1,2,0,1,0,0,0
2019,9,12,KLM Open (Netherlands),2019_9_12,2019_9_12_v0_d3_grp3_EUR,joakim lagergren,2.88,-3,1,-3,-3,1,0,0,1,0
0,0,0,0,2019_9_12,2019_9_12_v0_d3_grp3_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2018,10,4,Alfred Dunhill Links Championship (Scotland),2018_10_4,2018_10_4_v0_d3_grp5_EUR,soren kjeldsen,1.67,-1,-3,-1,0,1,1,0,0,0
2018,10,4,Alfred Dunhill Links Championship (Scotland),2018_10_4,2018_10_4_v0_d3_grp5_EUR,soomin lee,2.9,-1,2,-4,2,0,0,0,1,0
0,0,0,0,2018_10_4,2018_10_4_v0_d3_grp5_EUR,tie,9,0,0,0,0,0,0,0,0,0
2018,11,15,DP World Tour Championship (United Arab Emirates),2018_11_15,2018_11_15_v0_d3_grp5_EUR,matthew fitzpatrick,1.63,-1,-2,1,-2,1,1,0,0,0
2018,11,15,DP World Tour Championship (United Arab Emirates),2018_11_15,2018_11_15_v0_d3_grp5_EUR,darren fichardt,2.94,0,-3,-1,1,0,0,0,1,0
0,0,0,0,2018_11_15,2018_11_15_v0_d3_grp5_EUR,tie,9,0,0,0,0,0,0,0,0,0
2019,9,26,Alfred Dunhill Links Championship (Scotland),2019_9_26,2019_9_26_v0_d3_grp4_EUR,chris wood,2.94,2,-2,-1,-5,0,0,0,1,0
2019,9,26,Alfred Dunhill Links Championship (Scotland),2019_9_26,2019_9_26_v0_d3_grp4_EUR,matthew southgate,1.72,-6,4,-2,-8,1,1,0,0,0
0,0,0,0,2019_9_26,2019_9_26_v0_d3_grp4_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2017,9,21,Portugal Masters (Portugal),2017_9_21,2017_9_21_v0_d3_grp5_EUR,shane lowry,1.91,-1,3,-3,-1,0,1,0,0,0
2017,9,21,Portugal Masters (Portugal),2017_9_21,2017_9_21_v0_d3_grp5_EUR,eddie pepperell,2.34,-3,-2,-2,-3,1,0,0,1,0
0,0,0,0,2017_9_21,2017_9_21_v0_d3_grp5_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2017,10,12,Italian Open (Italy),2017_10_12,2017_10_12_v0_d3_grp2_EUR,george coetzee,2.34,-4,-5,-3,-6,1,0,0,1,0
2017,10,12,Italian Open (Italy),2017_10_12,2017_10_12_v0_d3_grp2_EUR,ross fisher,1.89,1,-3,-5,-4,0,1,0,0,0
0,0,0,0,2017_10_12,2017_10_12_v0_d3_grp2_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2020,10,8,BMW PGA Championship (United Kingdom),2020_10_8,2020_10_8_v0_d3_grp2_EUR,wade ormsby,2.68,1,4,-1,2,0,0,0,1,0
2020,10,8,BMW PGA Championship (United Kingdom),2020_10_8,2020_10_8_v0_d3_grp2_EUR,ian poulter,1.74,-4,2,2,-4,1,1,0,0,0
0,0,0,0,2020_10_8,2020_10_8_v0_d3_grp2_EUR,tie,9.6,0,0,0,0,0,0,0,0,0
2019,11,28,Alfred Dunhill Championship (South Africa),2019_11_28,2019_11_28_v0_d3_grp2_EUR,matthew jordan,1.93,-3,1,-1,8,0,1,0,0,0
2019,11,28,Alfred Dunhill Championship (South Africa),2019_11_28,2019_11_28_v0_d3_grp2_EUR,matthieu pavon,2.5,-4,-1,-3,6,1,0,0,1,0
0,0,0,0,2019_11_28,2019_11_28_v0_d3_grp2_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2020,10,1,Scottish Open (Scotland) - Play Offs,2020_10_1,2020_10_1_v0_d3_grp5_EUR,wade ormsby,1.51,-2,1,4,-1,1,1,0,0,0
2020,10,1,Scottish Open (Scotland) - Play Offs,2020_10_1,2020_10_1_v0_d3_grp5_EUR,craig lee,2.7,0,-4,2,5,0,0,0,1,0
0,0,0,0,2020_10_1,2020_10_1_v0_d3_grp5_EUR,tie,7.4,0,0,0,0,0,0,0,0,0
2018,11,15,DP World Tour Championship (United Arab Emirates),2018_11_15,2018_11_15_v0_d3_grp16_EUR,marcus kinhult,2.04,-1,-3,11,-2,1,1,0,0,0
2018,11,15,DP World Tour Championship (United Arab Emirates),2018_11_15,2018_11_15_v0_d3_grp16_EUR,hideto tanihara,2.26,-2,0,-3,0,0,0,0,1,0
0,0,0,0,2018_11_15,2018_11_15_v0_d3_grp16_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2019,10,24,Portugal Masters (Portugal),2019_10_24,2019_10_24_v0_d3_grp3_EUR,pablo larrazabal,2.6,-4,3,-1,-3,0,0,0,1,1
2019,10,24,Portugal Masters (Portugal),2019_10_24,2019_10_24_v0_d3_grp3_EUR,tom lewis,1.87,0,-2,-7,-3,0,1,0,0,1
0,0,0,0,2019_10_24,2019_10_24_v0_d3_grp3_EUR,tie,9.4,0,0,0,0,1,0,0,0,1
2019,10,24,Portugal Masters (Portugal),2019_10_24,2019_10_24_v0_d3_grp7_EUR,haydn porteous,2.64,0,0,1,-2,1,0,0,1,0
2019,10,24,Portugal Masters (Portugal),2019_10_24,2019_10_24_v0_d3_grp7_EUR,eddie pepperell,1.72,-3,-5,0,-1,0,1,0,0,0
0,0,0,0,2019_10_24,2019_10_24_v0_d3_grp7_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2019,5,1,Volvo China Open (China) - Play Offs,2019_5_1,2019_5_1_v0_d3_grp1_EUR,nacho elvira,1.58,-3,-6,0,-4,1,1,0,0,0
2019,5,1,Volvo China Open (China) - Play Offs,2019_5_1,2019_5_1_v0_d3_grp1_EUR,cheng jin,3.1,1,-1,-2,-3,0,0,0,1,0
0,0,0,0,2019_5_1,2019_5_1_v0_d3_grp1_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2018,5,24,BMW PGA Championship (United Kingdom),2018_5_24,2018_5_24_v0_d3_grp1_EUR,matthew fitzpatrick,2,-5,-2,-2,1,1,1,0,0,0
2018,5,24,BMW PGA Championship (United Kingdom),2018_5_24,2018_5_24_v0_d3_grp1_EUR,alexander levy,2.36,-5,-3,-7,3,0,0,0,1,0
0,0,0,0,2018_5_24,2018_5_24_v0_d3_grp1_EUR,tie,9.2,0,0,0,0,0,0,0,0,0
2017,11,16,DP World Tour Championship (United Arab Emirates),2017_11_16,2017_11_16_v0_d3_grp1_EUR,ian poulter,1.7,1,-2,-2,-2,1,1,0,0,0
2017,11,16,DP World Tour Championship (United Arab Emirates),2017_11_16,2017_11_16_v0_d3_grp1_EUR,pablo larrazabal,2.74,2,-7,2,2,0,0,0,1,0
0,0,0,0,2017_11_16,2017_11_16_v0_d3_grp1_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2020,8,6,English Championship (England),2020_8_6,2020_8_6_v0_d3_grp0_EUR,wilco nienaber,2.38,-5,0,-2,-4,1,0,0,1,0
2020,8,6,English Championship (England),2020_8_6,2020_8_6_v0_d3_grp0_EUR,cormac sharvin,2.08,0,2,1,-2,0,1,0,0,0
0,0,0,0,2020_8_6,2020_8_6_v0_d3_grp0_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2017,11,16,DP World Tour Championship (United Arab Emirates),2017_11_16,2017_11_16_v0_d3_grp13_EUR,joost luiten,2.16,0,-4,0,-1,0,0,0,1,0
2017,11,16,DP World Tour Championship (United Arab Emirates),2017_11_16,2017_11_16_v0_d3_grp13_EUR,alex noren,2.06,-5,0,3,-2,1,1,0,0,0
0,0,0,0,2017_11_16,2017_11_16_v0_d3_grp13_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2019,11,21,DP World Tour Championship (United Arab Emirates),2019_11_21,2019_11_21_v0_d3_grp9_EUR,mike lorenzo-vera,3.35,2,0,0,-3,1,0,0,1,0
2019,11,21,DP World Tour Championship (United Arab Emirates),2019_11_21,2019_11_21_v0_d3_grp9_EUR,tommy fleetwood,1.61,-3,1,1,-2,0,1,0,0,0
0,0,0,0,2019_11_21,2019_11_21_v0_d3_grp9_EUR,tie,10.5,0,0,0,0,0,0,0,0,0
2019,8,22,Scandinavian Invitation (Sweden),2019_8_22,2019_8_22_v0_d3_grp2_EUR,sihwan kim,2.32,0,-1,1,-2,1,0,0,1,0
2019,8,22,Scandinavian Invitation (Sweden),2019_8_22,2019_8_22_v0_d3_grp2_EUR,robert rock,2.08,2,0,-10,-1,0,1,0,0,0
0,0,0,0,2019_8_22,2019_8_22_v0_d3_grp2_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2018,6,28,Open de France (France),2018_6_28,2018_6_28_v0_d3_grp4_EUR,mikko ilonen,2.92,1,-6,-5,0,0,0,0,1,1
2018,6,28,Open de France (France),2018_6_28,2018_6_28_v0_d3_grp4_EUR,tyrrell hatton,1.68,1,1,2,0,0,1,0,0,1
0,0,0,0,2018_6_28,2018_6_28_v0_d3_grp4_EUR,tie,8.8,0,0,0,0,1,0,0,0,1
2018,5,24,BMW PGA Championship (United Kingdom),2018_5_24,2018_5_24_v0_d3_grp6_EUR,sebastien gros,4.4,4,-1,-2,1,1,0,0,1,0
2018,5,24,BMW PGA Championship (United Kingdom),2018_5_24,2018_5_24_v0_d3_grp6_EUR,tommy fleetwood,1.43,-3,-6,-4,5,0,1,0,0,0
0,0,0,0,2018_5_24,2018_5_24_v0_d3_grp6_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2017,11,16,DP World Tour Championship (United Arab Emirates),2017_11_16,2017_11_16_v0_d3_grp18_EUR,matthieu pavon,2.22,6,-5,-4,-5,1,0,0,1,0
2017,11,16,DP World Tour Championship (United Arab Emirates),2017_11_16,2017_11_16_v0_d3_grp18_EUR,jordan smith,2.04,2,3,0,-1,0,1,0,0,0
0,0,0,0,2017_11_16,2017_11_16_v0_d3_grp18_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2018,8,23,D-D Real Czech Masters (Czech Republic),2018_8_23,2018_8_23_v0_d3_grp4_EUR,soomin lee,2.7,0,-2,1,-1,1,0,0,1,0
2018,8,23,D-D Real Czech Masters (Czech Republic),2018_8_23,2018_8_23_v0_d3_grp4_EUR,aaron rai,1.56,0,-3,1,0,0,1,0,0,0
0,0,0,0,2018_8_23,2018_8_23_v0_d3_grp4_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2017,11,16,DP World Tour Championship (United Arab Emirates),2017_11_16,2017_11_16_v0_d3_grp4_EUR,alexander bjork,2.12,-2,-2,1,-5,1,0,0,1,0
2017,11,16,DP World Tour Championship (United Arab Emirates),2017_11_16,2017_11_16_v0_d3_grp4_EUR,ryan fox,2.04,3,1,5,1,0,1,0,0,0
0,0,0,0,2017_11_16,2017_11_16_v0_d3_grp4_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2017,11,16,DP World Tour Championship (United Arab Emirates),2017_11_16,2017_11_16_v0_d3_grp2_EUR,dylan frittelli,3.35,-2,-5,-3,-9,1,0,0,1,0
2017,11,16,DP World Tour Championship (United Arab Emirates),2017_11_16,2017_11_16_v0_d3_grp2_EUR,sergio garcia,1.54,-2,-1,-3,-5,0,1,0,0,0
0,0,0,0,2017_11_16,2017_11_16_v0_d3_grp2_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2020,11,26,Alfred Dunhill Championship (South Africa),2020_11_26,2020_11_26_v0_d3_grp8_EUR,richard bland,1.7,1,-2,-3,2,0,1,0,0,0
2020,11,26,Alfred Dunhill Championship (South Africa),2020_11_26,2020_11_26_v0_d3_grp8_EUR,robin roussel,2.62,-3,5,4,1,1,0,0,1,0
0,0,0,0,2020_11_26,2020_11_26_v0_d3_grp8_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2020,10,1,Scottish Open (Scotland) - Play Offs,2020_10_1,2020_10_1_v0_d3_grp3_EUR,sami valimaki,1.94,-6,-4,-2,7,0,1,0,0,0
2020,10,1,Scottish Open (Scotland) - Play Offs,2020_10_1,2020_10_1_v0_d3_grp3_EUR,grant forrest,2.3,1,5,-2,1,1,0,0,1,0
0,0,0,0,2020_10_1,2020_10_1_v0_d3_grp3_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2018,5,10,Rocco Forte Sicilian Open (Italy) - Play Offs,2018_5_10,2018_5_10_v0_d3_grp4_EUR,lucas bjerregaard,2.12,1,-2,-6,-3,0,0,0,1,0
2018,5,10,Rocco Forte Sicilian Open (Italy) - Play Offs,2018_5_10,2018_5_10_v0_d3_grp4_EUR,julien guerrier,2.1,0,2,-4,-4,1,1,0,0,0
0,0,0,0,2018_5_10,2018_5_10_v0_d3_grp4_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2019,10,24,Portugal Masters (Portugal),2019_10_24,2019_10_24_v0_d3_grp2_EUR,steven brown,2.28,0,-1,-2,-6,1,0,0,1,0
2019,10,24,Portugal Masters (Portugal),2019_10_24,2019_10_24_v0_d3_grp2_EUR,renato paratore,2.06,1,1,2,-4,0,1,0,0,0
0,0,0,0,2019_10_24,2019_10_24_v0_d3_grp2_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2018,4,25,Volvo China Open (China),2018_4_25,2018_4_25_v0_d3_grp1_EUR,jordan smith,2.06,2,0,0,-2,1,1,0,0,0
2018,4,25,Volvo China Open (China),2018_4_25,2018_4_25_v0_d3_grp1_EUR,scott jamieson,2.32,-3,3,-4,1,0,0,0,1,0
0,0,0,0,2018_4_25,2018_4_25_v0_d3_grp1_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2018,11,28,Australian PGA Championship (Australia),2018_11_28,2018_11_28_v0_d3_grp7_EUR,jason scrivener,1.48,-1,-2,-3,2,0,1,0,0,0
2018,11,28,Australian PGA Championship (Australia),2018_11_28,2018_11_28_v0_d3_grp7_EUR,mathew goggin,3.6,0,-2,4,-1,1,0,0,1,0
0,0,0,0,2018_11_28,2018_11_28_v0_d3_grp7_EUR,tie,9.2,0,0,0,0,0,0,0,0,0
2019,5,9,British Masters (England),2019_5_9,2019_5_9_v0_d3_grp2_EUR,ross fisher,2.18,-5,-2,-6,3,0,0,0,1,0
2019,5,9,British Masters (England),2019_5_9,2019_5_9_v0_d3_grp2_EUR,thomas detry,2.12,0,-4,0,1,1,1,0,0,0
0,0,0,0,2019_5_9,2019_5_9_v0_d3_grp2_EUR,tie,9.2,0,0,0,0,0,0,0,0,0
2017,10,12,Italian Open (Italy),2017_10_12,2017_10_12_v0_d3_grp8_EUR,jamie donaldson,2.5,0,-1,-2,0,0,0,0,1,0
2017,10,12,Italian Open (Italy),2017_10_12,2017_10_12_v0_d3_grp8_EUR,kiradech aphibarnrat,1.82,-5,-4,-1,-3,1,1,0,0,0
0,0,0,0,2017_10_12,2017_10_12_v0_d3_grp8_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2018,11,15,DP World Tour Championship (United Arab Emirates),2018_11_15,2018_11_15_v0_d3_grp1_EUR,aaron rai,2.26,0,-2,3,-3,1,0,0,1,0
2018,11,15,DP World Tour Championship (United Arab Emirates),2018_11_15,2018_11_15_v0_d3_grp1_EUR,jorge campillo,2.24,3,-2,-1,2,0,1,0,0,0
0,0,0,0,2018_11_15,2018_11_15_v0_d3_grp1_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2019,8,15,D-D Real Czech Masters (Czech Republic),2019_8_15,2019_8_15_v0_d3_grp3_EUR,liam johnston,2.9,-4,-1,6,-4,1,0,0,1,0
2019,8,15,D-D Real Czech Masters (Czech Republic),2019_8_15,2019_8_15_v0_d3_grp3_EUR,lee slattery,1.61,-1,0,-1,-1,0,1,0,0,0
0,0,0,0,2019_8_15,2019_8_15_v0_d3_grp3_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2018,5,24,BMW PGA Championship (United Kingdom),2018_5_24,2018_5_24_v0_d3_grp2_EUR,lucas bjerregaard,1.96,-2,-6,-3,-1,1,1,0,0,0
2018,5,24,BMW PGA Championship (United Kingdom),2018_5_24,2018_5_24_v0_d3_grp2_EUR,nino bertasio,2.44,2,-3,3,9,0,0,0,1,0
0,0,0,0,2018_5_24,2018_5_24_v0_d3_grp2_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2020,10,1,Scottish Open (Scotland) - Play Offs,2020_10_1,2020_10_1_v0_d3_grp1_EUR,rasmus hojgaard,1.78,-2,-5,4,2,1,1,0,0,0
2020,10,1,Scottish Open (Scotland) - Play Offs,2020_10_1,2020_10_1_v0_d3_grp1_EUR,masahiro kawamura,2.54,3,-6,-4,6,0,0,0,1,0
0,0,0,0,2020_10_1,2020_10_1_v0_d3_grp1_EUR,tie,9,0,0,0,0,0,0,0,0,0
2017,9,21,Portugal Masters (Portugal),2017_9_21,2017_9_21_v0_d3_grp2_EUR,ashun wu,2.08,2,-4,0,-4,0,1,0,0,1
2017,9,21,Portugal Masters (Portugal),2017_9_21,2017_9_21_v0_d3_grp2_EUR,chris paisley,2.18,1,2,-6,-4,0,0,0,1,1
0,0,0,0,2017_9_21,2017_9_21_v0_d3_grp2_EUR,tie,8.8,0,0,0,0,1,0,0,0,1
2020,10,8,BMW PGA Championship (United Kingdom),2020_10_8,2020_10_8_v0_d3_grp4_EUR,patrick reed,1.65,-3,2,7,-4,1,1,0,0,0
2020,10,8,BMW PGA Championship (United Kingdom),2020_10_8,2020_10_8_v0_d3_grp4_EUR,ryan fox,3.05,-3,1,4,1,0,0,0,1,0
0,0,0,0,2020_10_8,2020_10_8_v0_d3_grp4_EUR,tie,10,0,0,0,0,0,0,0,0,0
2018,8,23,D-D Real Czech Masters (Czech Republic),2018_8_23,2018_8_23_v0_d3_grp3_EUR,jamie donaldson,1.94,1,0,5,2,0,1,0,0,0
2018,8,23,D-D Real Czech Masters (Czech Republic),2018_8_23,2018_8_23_v0_d3_grp3_EUR,phachara khongwatmai,2.26,-3,1,-1,-4,1,0,0,1,0
0,0,0,0,2018_8_23,2018_8_23_v0_d3_grp3_EUR,tie,8.4,0,0,0,0,0,0,0,0,0
2020,1,30,Saudi International (Saudi Arabia),2020_1_30,2020_1_30_v0_d3_grp0_EUR,thomas pieters,1.68,-5,-2,-3,-1,1,1,0,0,0
2020,1,30,Saudi International (Saudi Arabia),2020_1_30,2020_1_30_v0_d3_grp0_EUR,alexander bjork,3.1,-1,7,0,1,0,0,0,1,0
0,0,0,0,2020_1_30,2020_1_30_v0_d3_grp0_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2018,7,5,Irish Open (Europe) - Play Offs,2018_7_5,2018_7_5_v0_d3_grp8_EUR,erik van rooyen,2.26,-1,-1,3,-6,1,0,0,1,0
2018,7,5,Irish Open (Europe) - Play Offs,2018_7_5,2018_7_5_v0_d3_grp8_EUR,joakim lagergren,2.08,-1,-4,-8,-3,0,1,0,0,0
0,0,0,0,2018_7_5,2018_7_5_v0_d3_grp8_EUR,tie,8.8,0,0,0,0,0,0,0,0,0
2017,10,5,Alfred Dunhill Links Championship (Scotland),2017_10_5,2017_10_5_v1_d3_grp1_EUR,tyrrell hatton,1.82,-1,-2,1,-7,1,1,0,0,0
2017,10,5,Alfred Dunhill Links Championship (Scotland),2017_10_5,2017_10_5_v1_d3_grp1_EUR,lee westwood,2.54,3,-4,0,3,0,0,0,1,0
0,0,0,0,2017_10_5,2017_10_5_v1_d3_grp1_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2019,5,9,British Masters (England),2019_5_9,2019_5_9_v0_d3_grp1_EUR,marcus kinhult,2.3,-2,-1,-3,-4,1,0,0,1,0
2019,5,9,British Masters (England),2019_5_9,2019_5_9_v0_d3_grp1_EUR,richie ramsay,1.93,3,5,-2,-1,0,1,0,0,0
0,0,0,0,2019_5_9,2019_5_9_v0_d3_grp1_EUR,tie,9.2,0,0,0,0,0,0,0,0,0
2018,3,1,Tshwane Open (South Africa),2018_3_1,2018_3_1_v0_d3_grp2_EUR,thomas aiken,2.02,0,4,-3,-4,1,1,0,0,0
2018,3,1,Tshwane Open (South Africa),2018_3_1,2018_3_1_v0_d3_grp2_EUR,clement sordet,2.1,-6,3,-1,2,0,0,0,1,0
0,0,0,0,2018_3_1,2018_3_1_v0_d3_grp2_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2020,8,27,UK Championship (England) - Play Offs,2020_8_27,2020_8_27_v0_d3_grp9_EUR,benjamin hebert,1.63,-2,1,-6,-2,0,1,0,0,0
2020,8,27,UK Championship (England) - Play Offs,2020_8_27,2020_8_27_v0_d3_grp9_EUR,justin walters,2.74,5,-5,-2,-3,1,0,0,1,0
0,0,0,0,2020_8_27,2020_8_27_v0_d3_grp9_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2020,12,3,South African Open (South Africa),2020_12_3,2020_12_3_v0_d3_grp9_EUR,christiaan bezuidenhout,1.61,2,-1,-4,-5,1,1,0,0,0
2020,12,3,South African Open (South Africa),2020_12_3,2020_12_3_v0_d3_grp9_EUR,jamie donaldson,2.74,-3,-4,-2,0,0,0,0,1,0
0,0,0,0,2020_12_3,2020_12_3_v0_d3_grp9_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2019,11,21,DP World Tour Championship (United Arab Emirates),2019_11_21,2019_11_21_v0_d3_grp4_EUR,thomas detry,1.95,-1,1,-3,-1,1,1,0,0,0
2019,11,21,DP World Tour Championship (United Arab Emirates),2019_11_21,2019_11_21_v0_d3_grp4_EUR,adri arnaus,2.5,1,-2,0,0,0,0,0,1,0
0,0,0,0,2019_11_21,2019_11_21_v0_d3_grp4_EUR,tie,10,0,0,0,0,0,0,0,0,0
2018,11,15,DP World Tour Championship (United Arab Emirates),2018_11_15,2018_11_15_v0_d3_grp2_EUR,ryan fox,2.4,3,-3,2,-4,1,0,0,1,0
2018,11,15,DP World Tour Championship (United Arab Emirates),2018_11_15,2018_11_15_v0_d3_grp2_EUR,martin kaymer,2,-3,-2,-1,2,0,1,0,0,0
0,0,0,0,2018_11_15,2018_11_15_v0_d3_grp2_EUR,tie,8.4,0,0,0,0,0,0,0,0,0
2019,5,1,Volvo China Open (China) - Play Offs,2019_5_1,2019_5_1_v0_d3_grp9_EUR,ashun wu,2.14,-3,7,1,0,0,0,0,1,1
2019,5,1,Volvo China Open (China) - Play Offs,2019_5_1,2019_5_1_v0_d3_grp9_EUR,tapio pulkkanen,2.1,-3,-2,-6,0,0,1,0,0,1
0,0,0,0,2019_5_1,2019_5_1_v0_d3_grp9_EUR,tie,8.6,0,0,0,0,1,0,0,0,1
2020,1,30,Saudi International (Saudi Arabia),2020_1_30,2020_1_30_v0_d3_grp2_EUR,shane lowry,1.82,3,-2,-3,0,1,1,0,0,0
2020,1,30,Saudi International (Saudi Arabia),2020_1_30,2020_1_30_v0_d3_grp2_EUR,jhonattan vegas,2.74,0,-2,3,1,0,0,0,1,0
0,0,0,0,2020_1_30,2020_1_30_v0_d3_grp2_EUR,tie,8.6,0,0,0,0,0,0,0,0,0
2019,8,15,D-D Real Czech Masters (Czech Republic),2019_8_15,2019_8_15_v0_d3_grp5_EUR,robert karlsson,2.68,1,4,-1,-5,1,0,0,1,0
2019,8,15,D-D Real Czech Masters (Czech Republic),2019_8_15,2019_8_15_v0_d3_grp5_EUR,matthias schwab,1.85,2,1,-7,-3,0,1,0,0,0
0,0,0,0,2019_8_15,2019_8_15_v0_d3_grp5_EUR,tie,9.4,0,0,0,0,0,0,0,0,0
2018,7,5,Irish Open (Europe) - Play Offs,2018_7_5,2018_7_5_v0_d3_grp9_EUR,matthieu pavon,2.72,-1,2,4,1,0,0,0,1,0
